id;codigo;descripcion_diagnostico;estado;num_dias_maximo_solicitud;dias_maximo_evento;capitulo_grupo;categoria_subgrupo;contingencia;tipo_licencia;genero_comfe;cie_min_salud;genero_minsalud;limite_edad_inferior_minsalud;limite_edad_maxima_minsalud;tipo_diagnostico;aplica_notificacion;opcion_liquidacion;diagnostico_centinela;indicio_at_el;observacion1;observacion2;observacion3;observacion4
6340;P769;OBSTRUCCION INTESTINAL DEL RECIEN NACIDO  NO ESPECIFICADA;1;0;;16;8;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6341;P77X;ENTEROCOLITIS NECROTIZANTE DEL FETO Y DEL RECIEN NACIDO;1;0;;16;8;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6342;P780;PERFORACION INTESTINAL PERINATAL;1;0;;16;8;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6343;P781;OTRAS PERITONITIS NEONATALES;1;0;;16;8;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6344;P782;HEMATEMESIS Y MELENA NEONATALES DEBIDAS A LA DEGLUCION DE SANGRE MATERNA;1;0;;16;8;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6345;P783;DIARREA NEONATAL NO INFECCIOSA;1;0;;16;8;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6346;P788;OTROS TRASTORNOS PERINATALES ESPECIFICOS DEL SISTEMA DIGESTIVO;1;0;;16;8;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6347;P789;TRASTORNO PERINATAL DEL SISTEMA DIGESTIVO  NO ESPECIFICADO;1;0;;16;8;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6348;P800;SINDROME DEL ENFRIAMIENTO;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6349;P808;OTRAS HIPOTERMIAS DEL RECIEN NACIDO;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6350;P809;HIPOTERMIA DEL RECIEN NACIDO  NO ESPECIFICADA;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6351;P810;HIPERTERMIA DEL RECIEN NACIDO INDUCIDA POR LAS CONDICIONES AMBIENTALES;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6352;P818;OTRAS ALTERACIONES ESPECIFICADAS DE LA REGULACION DE LA TEMPERATURA DEL RECIEN NACIDO;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6353;P819;ALTERACION NO ESPECIFICADA DE LA REGULACION DE LA TEMPERATURA EN EL RECIEN NACIDO;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6354;P830;ESCLEREMA NEONATAL;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6355;P831;ERITEMA TOXICO NEONATAL;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6356;P832;HIDROPESIA FETAL NO DEBIDA A ENFERMEDAD HEMOLITICA;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6357;P833;OTROS EDEMAS Y LOS NO ESPECIFICADOS  PROPIOS DEL FETO Y DEL RECIEN NACIDO;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6358;P834;INGURGITACION MAMARIA DEL RECIEN NACIDO;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6359;P835;HIDROCELE CONGENITO;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6360;P836;POLIPO UMBILICAL DEL RECIEN NACIDO;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6361;P838;OTRAS AFECCIONES ESPECIFICADAS DE LA PIEL  PROPIAS DEL FETO Y DEL RECIEN NACIDO;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6362;P839;AFECCION NO ESPECIFICADA DE LA PIEL  PROPIA DEL FETO Y DEL RECIEN NACIDO;1;0;;16;9;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6363;P90X;CONVULSIONES DEL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6364;P910;ISQUEMIA CEREBRAL NEONATAL;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6365;P911;QUISTES PERIVENTRICULARES ADQUIRIDOS DEL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6366;P912;LEUCOMALACIA CEREBRAL NEONATAL;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6367;P913;IRRITABILIDAD CEREBRAL NEONATAL;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6368;P914;DEPRESION CEREBRAL NEONATAL;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6369;P915;COMA NEONATAL;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6370;P916;Encefalopatia hipoxico isquemica del recien nacido;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6371;P918;OTRAS ALTERACIONES CEREBRALES ESPECIFICADAS DEL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6372;P919;ALTERACION CEREBRAL NO ESPECIFICADA DEL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6373;P920;VOMITOS DEL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6374;P921;REGURGITACION Y RUMIACION DEL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6375;P922;LENTITUD EN LA INGESTION DE ALIMENTOS DEL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6376;P923;HIPOALIMENTACION DEL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6377;P924;HIPERALIMENTACION DEL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6378;P925;DIFICULTAD NEONATAL EN LA LACTANCIA MATERNA;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6379;P928;OTROS PROBLEMAS DE ALIMENTACION DEL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6380;P929;PROBLEMA NO ESPECIFICADO DE LA ALIMENTACION DEL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6381;P93X;REACCIONES E INTOXICACIONES DEBIDAS A DROGAS ADMINISTRADAS AL FETO Y EL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6382;P940;MIASTENIA GRAVE NEONATAL TRANSITORIA;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6383;P941;HIPERTONIA CONGENITA;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6384;P942;HIPOTONIA CONGENITA;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6385;P948;OTROS TRASTORNOS DEL TONO MUSCULAR EN EL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6386;P949;TRASTORNO NO ESPECIFICADO DEL TONO MUSCULAR EN EL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6387;P94X;TRASTORNOS DEL TONO MUSCULAR EN EL RECIEN NACIDO;1;0;;16;10;1;;A;NO;;;;0;s;S;N;;;;;
6388;P95X;MUERTE FETAL DE CAUSA NO ESPECIFICADA;1;0;;16;10;1;;A;SI;A;0;999;0;s;S;N;;;;;
6389;P960;INSUFICIENCIA RENAL CONGENITA;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6390;P961;SINTOMAS NEONATALES DE ABSTINENCIA POR DROGADICCION MATERNA;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6391;P962;SINTOMAS DE ABSTINENCIA POR EL USO TERAPEUTICO DE DROGAS EN EL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6392;P963;AMPLITUD DE LAS SUTURAS CRANEALES DEL RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6393;P964;TERMINACION DEL EMBARAZO  FETO Y RECIEN NACIDO;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6394;P965;COMPLICACIONES DE PROCEDIMIENTOS INTRAUTERINOS  NO CLASIFICADOS EN OTRA PARTE;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6395;P968;OTRAS AFECCIONES ESPECIFICADAS ORIGINADAS EN EL PERIODO PERINATAL;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6396;P969;AFECCION NO ESPECIFICADA ORIGINADA EN EL PERIODO PERINATAL;1;0;;16;10;1;;A;SI;A;000H;011M;0;s;S;N;;;;;
6397;Q000;ANENCEFALIA;1;0;;17;1;1;;A;SI;A;000H;027D;5;s;S;N;;;;;
6398;Q001;CRANEORRAQUISQUISIS;1;0;;17;1;1;;A;SI;A;000H;027D;5;s;S;N;;;;;
6399;Q002;INIENCEFALIA;1;0;;17;1;1;;A;SI;A;000H;027D;0;s;S;N;;;;;
6400;Q010;ENCEFALOCELE FRONTAL;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6401;Q011;ENCEFALOCELE NASOFRONTAL;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6402;Q012;ENCEFALOCELE OCCIPITAL;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6403;Q018;ENCEFALOCELE DE OTROS SITIOS;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6404;Q019;ENCEFALOCELE  NO ESPECIFICADO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;S;;;;;
6405;Q02X;MICROCEFALIA;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6406;Q030;MALFORMACIONES DEL ACUEDUCTO DE SILVIO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6407;Q031;ATRESIA DE LOS AGUJEROS DE MAGENDIE Y DE LUSCHKA;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6408;Q038;OTROS HIDROCEFALOS CONGENITOS;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6409;Q039;HIDROCEFALO CONGENITO  NO ESPECIFICADO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;S;;;;;
6410;Q040;MALFORMACIONES CONGENITAS DEL CUERPO CALLOSO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6411;Q041;ARRINENCEFALIA;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6412;Q042;HOLOPROSENCEFALIA;1;0;;17;1;1;;A;SI;A;0;999;5;s;S;S;;;;;
6413;Q043;OTRAS ANOMALIAS HIPOPLASICAS DEL ENCEFALO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6414;Q044;DISPLASIA OPTICOSEPTAL;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6415;Q045;MEGALENCEFALIA;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6416;Q046;QUISTES CEREBRALES CONGENITOS;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6417;Q048;OTRAS MALFORMACIONES CONGENITAS DEL ENCEFALO  ESPECIFICADAS;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6418;Q049;MALFORMACION CONGENITA DEL ENCEFALO  NO ESPECIFICADA;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6419;Q050;ESPINA BIFIDA CERVICAL CON HIDROCEFALO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6420;Q051;ESPINA BIFIDA TORACICA CON HIDROCEFALO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6421;Q052;ESPINA BIFIDA LUMBAR CON HIDROCEFALO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6422;Q053;ESPINA BIFIDA SACRA CON HIDROCEFALO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6423;Q054;ESPINA BIFIDA CON HIDROCEFALO  SIN OTRA ESPECIFICACION;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6424;Q055;ESPINA BIFIDA CERVICAL SIN HIDROCEFALO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6425;Q056;ESPINA BIFIDA TORACICA SIN HIDROCEFALO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6426;Q057;ESPINA BIFIDA LUMBAR SIN HIDROCEFALO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6427;Q058;ESPINA BIFIDA SACRA SIN HIDROCEFALO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6428;Q059;ESPINA BIFIDA  NO ESPECIFICADA;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;S;;;;;
6429;Q060;AMIELIA;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6430;Q061;HIPOPLASIA Y DISPLASIA DE LA MEDULA ESPINAL;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6431;Q062;DIASTEMATOMIELIA;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6432;Q063;OTRAS ANOMALIAS CONGENITAS DE LA COLA DE CABALLO;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6433;Q064;HIDROMIELIA;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6434;Q068;OTRAS MALFORMACIONES CONGENITAS ESPECIFICADAS DE LA MEDULA ESPINAL;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6435;Q069;MALFORMACION CONGENITA DE LA MEDULA ESPINAL  NO ESPECIFICADA;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6436;Q070;SINDROME DE ARNOLD-CHIARI;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;S;;;;;
6437;Q078;OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA NERVIOSO  ESPECIFICADAS;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6438;Q079;MALFORMACION CONGENITA DEL SISTEMA NERVIOSO  NO ESPECIFICADA;1;0;;17;1;1;;A;SI;A;0;999;0;s;S;N;;;;;
6439;Q100;BLEFAROPTOSIS CONGENITA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6440;Q101;ECTROPION CONGENITO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6441;Q102;ENTROPION CONGENITO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6442;Q103;OTRAS MALFORMACIONES CONGENITAS DE LOS PARPADOS;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6443;Q104;AUSENCIA Y AGENESIA DEL APARATO LAGRIMAL;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6444;Q105;ESTENOSIS Y ESTRECHEZ CONGENITAS DEL CONDUCTO LAGRIMAL;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6445;Q106;OTRAS MALFORMACIONES CONGENITAS DEL APARATO LAGRIMAL;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6446;Q107;MALFORMACION CONGENITA DE LA ORBITA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6447;Q110;GLOBO OCULAR QUISTICO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6448;Q111;OTRAS ANOFTALMIAS;1;0;;17;2;1;;A;SI;A;0;999;5;s;S;N;;;;;
6449;Q112;MICROFTALMIA;1;0;;17;2;1;;A;SI;A;0;999;5;s;S;N;;;;;
6450;Q113;MACROFTALMIA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6451;Q120;CATARATA CONGENITA;1;30;;17;2;1;;A;SI;A;0;999;5;s;I;N;;;;;
6452;Q121;DESPLAZAMIENTO CONGENITO DEL CRISTALINO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6453;Q122;COLOBOMA DEL CRISTALINO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6454;Q123;AFAQUIA CONGENITA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6455;Q124;ESFEROFAQUIA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6456;Q128;OTRAS MALFORMACIONES CONGENITAS DEL CRISTALINO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6457;Q129;MALFORMACION CONGENITA DEL CRISTALINO  NO ESPECIFICADA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6458;Q130;COLOBOMA DEL IRIS;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6459;Q131;AUSENCIA DEL IRIS;1;0;;17;2;1;;A;SI;A;0;999;5;s;S;N;;;;;
6460;Q132;OTRAS MALFORMACIONES CONGENITAS DEL IRIS;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6461;Q133;OPACIDAD CORNEAL CONGENITA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6462;Q134;OTRAS MALFORMACIONES CONGENITAS DE LA CORNEA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6463;Q135;ESCLEROTICA AZUL;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6464;Q138;OTRAS MALFORMACIONES CONGENITAS DEL SEGMENTO ANTERIOR DEL OJO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6465;Q139;MALFORMACION CONGENITA DEL SEGMENTO ANTERIOR DEL OJO  NO ESPECIFICADA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6466;Q140;MALFORMACION CONGENITA DEL HUMOR VITREO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6467;Q141;MALFORMACION CONGENITA DE LA RETINA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6468;Q142;MALFORMACION CONGENITA DEL DISCO OPTICO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6469;Q143;MALFORMACION CONGENITA DE LA COROIDES;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6470;Q148;OTRAS MALFORMACIONES CONGENITAS DEL SEGMENTO POSTERIOR DEL OJO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6471;Q149;MALFORMACION CONGENITA DEL SEGMENTO POSTERIOR DEL OJO  NO ESPECIFICADA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6472;Q150;GLAUCOMA CONGENITO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6473;Q158;OTRAS MALFORMACIONES CONGENITAS DEL OJO  ESPECIFICADAS;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6474;Q159;MALFORMACIONES CONGENITAS DEL OJO  NO ESPECIFICADAS;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6475;Q160;AUSENCIA CONGENITA DEL PABELLON (DE LA OREJA);1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6476;Q161;AUSENCIA CONGENITA  ATRESIA O ESTRECHEZ DEL CONDUCTO AUDITIVO (EXTERNO);1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6477;Q162;AUSENCIA DE LA TROMPA DE EUSTAQUIO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6478;Q163;MALFORMACION CONGENITA DE LOS HUESECILLOS DEL OIDO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6479;Q164;OTRAS MALFORMACIONES CONGENITAS DEL OIDO MEDIO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6480;Q165;MALFORMACION CONGENITA DEL OIDO INTERNO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6481;Q169;MALFORMACION CONGENITA DEL OIDO QUE CAUSA ALTERACION DE LA AUDICION  SIN OTRA ESPECIFICACION;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6482;Q170;OREJA SUPERNUMERARIA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6483;Q171;MACROTIA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6484;Q172;MICROTIA;1;0;;17;2;1;;A;SI;A;0;999;5;s;S;N;;;;;
6485;Q173;OTRAS DEFORMIDADES DEL PABELLON AURICULAR;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6486;Q174;ANOMALIA DE LA POSICION DE LA OREJA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6487;Q175;OREJA PROMINENTE;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6488;Q178;OTRAS MALFORMACIONES CONGENITAS DEL OIDO  ESPECIFICADAS;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6489;Q179;MALFORMACION CONGENITA DEL OIDO  NO ESPECIFICADA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6490;Q180;SENO  FISTULA O QUISTE DE LA HENDIDURA BRANQUIAL;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6491;Q181;SENO Y QUISTE PREAURICULAR;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6492;Q182;OTRAS MALFORMACIONES DE LAS HENDIDURAS BRANQUIALES;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6493;Q183;PTERIGION DEL CUELLO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6494;Q184;MACROSTOMIA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6495;Q185;MICROSTOMIA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6496;Q186;MACROQUEILIA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6497;Q187;MICROQUEILIA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6498;Q188;OTRAS MALFORMACIONES CONGENITAS ESPECIFICADAS DE CARA Y CUELLO;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6499;Q189;MALFORMACION CONGENITA DE LA CARA Y DEL CUELLO  NO ESPECIFICADA;1;0;;17;2;1;;A;SI;A;0;999;0;s;S;N;;;;;
6500;Q200;TRONCO ARTERIOSO COMUN;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6501;Q201;TRANSPOSICION DE LOS GRANDES VASOS EN VENTRICULO DERECHO;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6502;Q202;TRANSPOSICION DE LOS GRANDES VASOS EN VENTRICULO IZQUIERDO;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6503;Q203;DISCORDANCIA DE LA CONEXION VENTRICULOARTERIAL;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6504;Q204;VENTRICULO CON DOBLE ENTRADA;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6505;Q205;DISCORDANCIA DE LA CONEXION AURICULOVENTRICULAR;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6506;Q206;ISOMERISMO DE LOS APENDICES AURICULARES;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6507;Q208;OTRAS MALFORMACIONES CONGENITAS DE LAS CAMARAS CARDIACAS Y SUS CONEXIONES;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6508;Q209;MALFORMACION CONGENITA DE LAS CAMARAS CARDIACAS Y SUS CONEXIONES  NO ESPECIFICADA;1;30;;17;3;1;;A;SI;A;0;999;0;s;I;N;;;;;
6509;Q210;DEFECTO DEL TABIQUE VENTRICULAR;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6510;Q211;DEFECTO DEL TABIQUE AURICULAR;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6511;Q212;DEFECTO DEL TABIQUE AURICULOVENTRICULAR;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6512;Q213;TETRALOGIA DE FALLOT;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6513;Q214;DEFECTO DEL TABIQUE AORTOPULMONAR;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6514;Q218;OTRAS MALFORMACIONES CONGENITAS DE LOS TABIQUES CARDIACOS;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6515;Q219;MALFORMACION CONGENITA DEL TABIQUE CARDIACO  NO ESPECIFICADA;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6516;Q220;ATRESIA DE LA VALVULA PULMONAR;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6517;Q221;ESTENOSIS CONGENITA DE LA VALVULA PULMONAR;1;0;;17;3;1;;A;SI;A;0;999;5;s;S;N;;;;;
6518;Q222;INSUFICIENCIA CONGENITA DE LA VALVULA PULMONAR;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6519;Q223;OTRAS MALFORMACIONES CONGENITAS DE LA VALVULA PULMONAR;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6520;Q224;ESTENOSIS CONGENITA DE LA VALVULA TRICUSPIDE;1;0;;17;3;1;;A;SI;A;0;999;5;s;S;N;;;;;
6521;Q225;ANOMALIA DE EBSTEIN;1;0;;17;3;1;;A;SI;A;0;999;5;s;S;N;;;;;
6522;Q226;SINDROME DE HIPOPLASIA DEL CORAZON DERECHO;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6523;Q228;OTRAS MALFORMACIONES CONGENITAS DE LA VALVULA TRICUSPIDE;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6524;Q229;MALFORMACION CONGENITA DE LA VALVULA TRICUSPIDE  NO ESPECIFICADA;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6525;Q230;ESTENOSIS CONGENITA DE LA VALVULA AORTICA;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6526;Q231;INSUFICIENCIA CONGENITA DE LA VALVULA AORTICA;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6527;Q232;ESTENOSIS MITRAL CONGENITA;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6528;Q233;INSUFICIENCIA MITRAL CONGENITA;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
6529;Q234;SINDROME DE HIPOPLASIA DEL CORAZON IZQUIERDO;1;0;;17;3;1;;A;SI;A;0;999;0;s;S;N;;;;;
